competitor,route_start,route_dest,from_alternateId,to_alternateId,CODE,pax_1,pax_2,pax_3,pax_4,pax_5,pax_6,pax_7,pax_8,pax_9,pax_10,pax_11,pax_12,pax_13,pax_14,pax_15,pax_16,Retry
Sun,Corfu (KERKYRA) Airport,Ermones,21386,21400,CFU,,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Gouvia,21386,21402,CFU,,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Kalami,21386,21405,CFU,,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Karousades,21386,42994,CFU,,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Kassiopi Town,21386,21407,CFU,,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Kato Korakiana,21386,23077,CFU,,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Lefkimmi,21386,23081,CFU,,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Liapades,21386,21413,CFU,,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Messonghi,21386,21414,CFU,,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Moraitika,21386,21415,CFU,,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Nisaki,21386,21416,CFU,,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Paramonas,21386,23086,CFU,,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Pelekas,21386,21418,CFU,,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Perama (Corfu),21386,21419,CFU,,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Peroulades,21386,23089,CFU,,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Roda,21386,21420,CFU,,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Sidari,21386,21421,CFU,,,,,,,,,,,,,,,,,
Sun,Corfu (KERKYRA) Airport,Vitalades,21386,23095,CFU,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Ballinadee,22520,23404,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Ballincollig,22520,23788,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Ballingeary,22520,27587,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Ballycotton,22520,33075,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Ballyhea,22520,23249,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Baltimore (Co. Cork),22520,32355,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Castletownroche,22520,33077,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Charleville,22520,22538,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Cloyne,22520,25009,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Cobh,22520,22756,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Courtmacsherry,22520,33079,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Crosshaven,22520,23403,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Dungarvan,22520,22808,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Fermoy,22520,23406,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Glandore,22520,26539,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Glengarriff,22520,22761,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Gougane Barra,22520,27582,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Jacobs Island,22520,23402,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Kenmare,22520,22759,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Killarney,22520,22545,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Kinsale,22520,22758,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Limerick,22520,22546,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Lombardstown,22520,27169,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Millstreet,22520,31249,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Old Head Golf Links,22520,23295,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Ovens,22520,27621,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Ringaskiddy,22520,33774,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Tipperary Town,22520,22549,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Tower (Blarney),22520,23408,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Tralee,22520,22550,ORK,,,,,,,,,,,,,,,,,
Sun,Cork Airport (ORK),Watergrasshill,22520,23361,ORK,,,,,,,,,,,,,,,,,
Sun,Crete Chania Airport (CHQ),Bali,23895,10291,CHQ,,,,,,,,,,,,,,,,,
Sun,Crete Chania Airport (CHQ),Souda,23895,31878,CHQ,,,,,,,,,,,,,,,,,
Sun,Crete Heraklion Airport (HER),Bali,23896,10291,HER,,,,,,,,,,,,,,,,,
Sun,Crete Heraklion Airport (HER),Lavris,23896,36150,HER,,,,,,,,,,,,,,,,,
Sun,Cuneo Airport,Alba,30460,10777,CUF,,,,,,,,,,,,,,,,,
Sun,Cuneo Airport,Bardonecchia,30460,21973,CUF,,,,,,,,,,,,,,,,,
Sun,Cuneo Airport,Fossano,30460,30681,CUF,,,,,,,,,,,,,,,,,
Sun,Cuneo Airport,Frabosa Sottana,30460,36524,CUF,,,,,,,,,,,,,,,,,
Sun,Cuneo Airport,Genoa,30460,21980,CUF,,,,,,,,,,,,,,,,,
Sun,Cuneo Airport,Les Menuires,30460,10654,CUF,,,,,,,,,,,,,,,,,
Sun,Cuneo Airport,Limone Piemonte,30460,21981,CUF,,,,,,,,,,,,,,,,,
Sun,Cuneo Airport,Prato Nevoso,30460,36458,CUF,,,,,,,,,,,,,,,,,
Sun,Cuneo Airport,Sanremo,30460,10843,CUF,,,,,,,,,,,,,,,,,
Sun,Cuneo Airport,Sauze D'oulx,30460,21989,CUF,,,,,,,,,,,,,,,,,
Sun,Cuneo Airport,Savigliano,30460,30682,CUF,,,,,,,,,,,,,,,,,
Sun,Cuneo Airport,Savona,30460,25723,CUF,,,,,,,,,,,,,,,,,
Sun,Cuneo Airport,Sestrière,30460,21990,CUF,,,,,,,,,,,,,,,,,
Sun,Cuneo Airport,Turin,30460,21992,CUF,,,,,,,,,,,,,,,,,
Sun,Cuneo Airport,Venice Piazzale Roma,30460,21642,CUF,,,,,,,,,,,,,,,,,
Sun,Curitiba Airport,Batel,38007,38027,CWB,,,,,,,,,,,,,,,,,
Sun,Curitiba Airport,Cajuru,38007,38050,CWB,,,,,,,,,,,,,,,,,
Sun,Curitiba Airport,Campinas,38007,26513,CWB,,,,,,,,,,,,,,,,,
Sun,Curitiba Airport,Capao Raso,38007,38055,CWB,,,,,,,,,,,,,,,,,
Sun,Curitiba Airport,Curitiba City Centre,38007,38058,CWB,,,,,,,,,,,,,,,,,
Sun,Curitiba Airport,Piracicaba,38007,32012,CWB,,,,,,,,,,,,,,,,,
Sun,Curitiba Airport,Ribeirão Preto,38007,32654,CWB,,,,,,,,,,,,,,,,,
Sun,Curitiba Airport,Rio Claro (Brazil),38007,32653,CWB,,,,,,,,,,,,,,,,,
Sun,Curitiba Airport,Sao Paulo,38007,26514,CWB,,,,,,,,,,,,,,,,,
Sun,Cuzco Airport,Lima,44569,10076,CUZ,,,,,,,,,,,,,,,,,
Sun,Cuzco Airport,Nazca,44569,31864,CUZ,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Akyaka,22564,23255,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Beldibi (Marmaris),22564,31400,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Bodrum,22564,22566,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Bozbuk Bay,22564,32669,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Bozburun,22564,31745,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Calis Beach,22564,22567,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Çiftlik,22564,23259,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,D-Hotel Maris,22564,27189,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Dalaman,22564,27250,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Demre,22564,30754,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Didim (Altinkum),22564,22588,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Ekincik,22564,27927,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Fethiye Ece Saray Marina,22564,29833,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Göcek Belediye Marina,22564,29831,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Göcek Marinturk Marina,22564,29830,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Göcek Scopia Marina,22564,29829,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Gulluk,22564,22590,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Gumusluk,22564,22591,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Icmeler Beach (Bodrum),22564,22586,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Kaleüça??z,22564,27083,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Kalkan,22564,10899,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Kas,22564,10898,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Kayakoy,22564,22604,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Koycegiz,22564,23254,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Kumlubük,22564,31940,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Marmaris,22564,22494,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Marmaris Albatros Marina,22564,27252,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Marmaris Netsel Marina,22564,27251,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Marmaris Port,22564,23256,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Marmaris Yacht Marina,22564,23257,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Mugla,22564,23104,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Oludeniz,22564,22570,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Orhaniye Marti Marina,22564,27253,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Ovacik (Ölüdeniz),22564,22571,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Patara Beach,22564,22572,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Sarigerme,22564,23252,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Selimiye,22564,27418,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Torba,22564,22600,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Turunc,22564,23258,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Uzunyurt,22564,31515,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Yalikavak,22564,22603,DLM,,,,,,,,,,,,,,,,,
Sun,Dalaman Airport,Yesilüzümlü,22564,27576,DLM,,,,,,,,,,,,,,,,,
Sun,Dallas Love Field Airport (DAL),Dallas Downtown (Texas),31776,32031,DAL,,,,,,,,,,,,,,,,,
Sun,Dallas Love Field Airport (DAL),Fort Worth Downtown (Texas),31776,32053,DAL,,,,,,,,,,,,,,,,,
Sun,Dallas-Fort Worth Airport,Arlington (Fort Worth),31775,34638,DFW,,,,,,,,,,,,,,,,,
Sun,Dallas-Fort Worth Airport,Dallas Downtown (Texas),31775,32031,DFW,,,,,,,,,,,,,,,,,
Sun,Dallas-Fort Worth Airport,Fort Worth Downtown (Texas),31775,32053,DFW,,,,,,,,,,,,,,,,,
Sun,Daniel Oduber Quiros International Airport,Sierpe,39193,41150,LIR,,,,,,,,,,,,,,,,,
Sun,Dar Es Salaam Airport,Kunduchi,32502,32681,DAR,,,,,,,,,,,,,,,,,
Sun,Dar Es Salaam Airport,Mbezi,32502,38434,DAR,,,,,,,,,,,,,,,,,
Sun,Dar Es Salaam Airport,Mbezi Beach,32502,36379,DAR,,,,,,,,,,,,,,,,,
Sun,Debrecen Airport,Bodrogkeresztúr,41989,34453,DEB,,,,,,,,,,,,,,,,,
Sun,Debrecen Airport,Krakow,41989,25396,DEB,,,,,,,,,,,,,,,,,
Sun,Debrecen Airport,Liptovsky Mikulas,41989,26542,DEB,,,,,,,,,,,,,,,,,
Sun,Debrecen Airport,Oradea,41989,29909,DEB,,,,,,,,,,,,,,,,,
Sun,Debrecen Airport,Ružomberok,41989,33955,DEB,,,,,,,,,,,,,,,,,
Sun,Debrecen Airport,Starý Smokovec,41989,25419,DEB,,,,,,,,,,,,,,,,,
Sun,Debrecen Airport,Tatranská Lomnica,41989,25418,DEB,,,,,,,,,,,,,,,,,
Sun,Debrecen Airport,Zakopane,41989,25397,DEB,,,,,,,,,,,,,,,,,
Sun,Delhi Airport,Agra,27742,27747,DEL,,,,,,,,,,,,,,,,,
Sun,Delhi Airport,Chandigarh,27742,30011,DEL,,,,,,,,,,,,,,,,,
Sun,Delhi Airport,Delhi,27742,27743,DEL,,,,,,,,,,,,,,,,,
Sun,Delhi Airport,Dharamsala,27742,29989,DEL,,,,,,,,,,,,,,,,,
Sun,Delhi Airport,Dwarka,27742,36139,DEL,,,,,,,,,,,,,,,,,
Sun,Delhi Airport,Faridabad,27742,30010,DEL,,,,,,,,,,,,,,,,,
Sun,Delhi Airport,Gwalior,27742,28871,DEL,,,,,,,,,,,,,,,,,
Sun,Delhi Airport,Haridwar,27742,30012,DEL,,,,,,,,,,,,,,,,,
Sun,Delhi Airport,Jaipur,27742,27769,DEL,,,,,,,,,,,,,,,,,
Sun,Delhi Airport,Jalandhar,27742,28946,DEL,,,,,,,,,,,,,,,,,
Sun,Delhi Airport,Manesar,27742,30009,DEL,,,,,,,,,,,,,,,,,
Sun,Delhi Airport,Moradabad,27742,35453,DEL,,,,,,,,,,,,,,,,,
Sun,Delhi Airport,Noida,27742,27767,DEL,,,,,,,,,,,,,,,,,
Sun,Delhi Airport,Okhla,27742,42416,DEL,,,,,,,,,,,,,,,,,
Sun,Delhi Airport,Rishikesh,27742,30013,DEL,,,,,,,,,,,,,,,,,
Sun,Delhi Airport,Selakui,27742,33400,DEL,,,,,,,,,,,,,,,,,
Sun,Delhi Airport,Vrindavan,27742,36523,DEL,,,,,,,,,,,,,,,,,
Sun,Denver International Airport (DEN),Aurora,29143,34740,DEN,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Antrim,30561,27835,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Armagh,30561,27834,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Ballybofey,30561,30546,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Ballyliffin,30561,30547,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Ballymena,30561,27837,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Bangor,30561,27356,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Belfast International Airport,30561,27832,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Bushmills,30561,30548,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Carndonagh,30561,30549,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Carrickfergus,30561,44743,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Castlerock,30561,30550,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Coleraine,30561,30551,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Culdaff,30561,30552,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Donegal,30561,22824,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Downings,30561,30553,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Dungannon,30561,32473,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Enniskillen,30561,22825,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Greencastle (County Donegal),30561,30554,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Holywood,30561,33299,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Kerrykeel,30561,30555,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Larne,30561,27839,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Letterkenny,30561,22827,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Limavady,30561,33399,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Londonderry,30561,27856,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Malin Head,30561,30556,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Newcastle (Belfast),30561,27848,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Omagh,30561,22829,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Portrush,30561,30557,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Redcastle,30561,30558,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Sion Mills,30561,30559,LDY,,,,,,,,,,,,,,,,,
Sun,Derry Airport,Strabane,30561,22832,LDY,,,,,,,,,,,,,,,,,
Sun,Detroit Airport (DTW),Adrian,42991,21535,DTW,,,,,,,,,,,,,,,,,
Sun,Detroit Airport (DTW),Brooklyn (New York),42991,29529,DTW,,,,,,,,,,,,,,,,,
Sun,Detroit Airport (DTW),Warren,42991,43822,DTW,,,,,,,,,,,,,,,,,
Sun,Djerba Airport (DJE),Aghir,33015,35150,DJE,,,,,,,,,,,,,,,,,
Sun,Djerba Airport (DJE),Borj Cedria,33015,29078,DJE,,,,,,,,,,,,,,,,,
Sun,Djerba Airport (DJE),Douz,33015,34131,DJE,,,,,,,,,,,,,,,,,
Sun,Djerba Airport (DJE),Gabes,33015,34133,DJE,,,,,,,,,,,,,,,,,
Sun,Djerba Airport (DJE),Gafsa,33015,34245,DJE,,,,,,,,,,,,,,,,,
Sun,Djerba Airport (DJE),Hammamet,33015,29077,DJE,,,,,,,,,,,,,,,,,
Sun,Djerba Airport (DJE),Matmata,33015,34132,DJE,,,,,,,,,,,,,,,,,
Sun,Djerba Airport (DJE),Monastir,33015,29083,DJE,,,,,,,,,,,,,,,,,
Sun,Djerba Airport (DJE),Nabeul,33015,29093,DJE,,,,,,,,,,,,,,,,,
Sun,Djerba Airport (DJE),Sousse,33015,29096,DJE,,,,,,,,,,,,,,,,,
Sun,Djerba Airport (DJE),Tozeur,33015,34130,DJE,,,,,,,,,,,,,,,,,
Sun,Doha Hamad International Airport,Al Khor,30094,34494,DOH,,,,,,,,,,,,,,,,,
Sun,Doha Hamad International Airport,Al Rayyan,30094,34491,DOH,,,,,,,,,,,,,,,,,
Sun,Doha Hamad International Airport,Al Wakrah,30094,34492,DOH,,,,,,,,,,,,,,,,,
Sun,Doha Hamad International Airport,Doha,30094,34489,DOH,,,,,,,,,,,,,,,,,
Sun,Doha Hamad International Airport,Dukhan,30094,34493,DOH,,,,,,,,,,,,,,,,,
Sun,Doha Hamad International Airport,Ras Laffan,30094,34495,DOH,,,,,,,,,,,,,,,,,
Sun,Doha Hamad International Airport,West Bay (Doha),30094,34490,DOH,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),Batley,27949,34382,DSA,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),Bradford,27949,27649,DSA,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),Bridlington,27949,33442,DSA,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),Castleford,27949,27670,DSA,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),Chesterfield,27949,27664,DSA,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),Denton,27949,34334,DSA,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),Dewsbury,27949,27673,DSA,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),Doncaster,27949,27663,DSA,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),Gainsborough,27949,27948,DSA,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),Halifax,27949,27650,DSA,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),Harrogate,27949,27668,DSA,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),Huddersfield,27949,27651,DSA,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),Hull,27949,27676,DSA,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),Leeds,27949,27648,DSA,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),Lincoln,27949,27718,DSA,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),Loughborough,27949,27705,DSA,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),Mansfield,27949,27707,DSA,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),Matlock,27949,27714,DSA,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),Nottingham,27949,27669,DSA,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),Oldham,27949,27659,DSA,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),Pudsey,27949,35734,DSA,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),Rochdale,27949,27660,DSA,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),Scunthorpe,27949,27672,DSA,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),Sheffield,27949,27656,DSA,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),Stockport,27949,27658,DSA,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),Wakefield,27949,27653,DSA,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),Wetherby,27949,27667,DSA,,,,,,,,,,,,,,,,,
Sun,Doncaster Sheffield Airport (DSA),York,27949,27652,DSA,,,,,,,,,,,,,,,,,
Sun,Dortmund Airport,Bielefeld,22835,22839,DTM,,,,,,,,,,,,,,,,,
Sun,Dortmund Airport,Bochum,22835,22840,DTM,,,,,,,,,,,,,,,,,
Sun,Dortmund Airport,Bonn,22835,22841,DTM,,,,,,,,,,,,,,,,,
Sun,Dortmund Airport,Cologne,22835,23439,DTM,,,,,,,,,,,,,,,,,
Sun,Dortmund Airport,Detmold,22835,32732,DTM,,,,,,,,,,,,,,,,,
Sun,Dortmund Airport,Duisburg,22835,22844,DTM,,,,,,,,,,,,,,,,,
Sun,Dortmund Airport,Essen,22835,22847,DTM,,,,,,,,,,,,,,,,,
Sun,Dortmund Airport,Gelsenkirchen,22835,22849,DTM,,,,,,,,,,,,,,,,,
Sun,Dortmund Airport,Gütersloh,22835,22852,DTM,,,,,,,,,,,,,,,,,
Sun,Dortmund Airport,Hamm,22835,22855,DTM,,,,,,,,,,,,,,,,,
Sun,Dortmund Airport,Herne,22835,22858,DTM,,,,,,,,,,,,,,,,,
Sun,Dortmund Airport,Iserlohn,22835,22859,DTM,,,,,,,,,,,,,,,,,
Sun,Dortmund Airport,Kamen,22835,22860,DTM,,,,,,,,,,,,,,,,,
Sun,Dortmund Airport,Kassel,22835,22861,DTM,,,,,,,,,,,,,,,,,
Sun,Dortmund Airport,Krefeld,22835,22862,DTM,,,,,,,,,,,,,,,,,
Sun,Dortmund Airport,Lünen,22835,31811,DTM,,,,,,,,,,,,,,,,,
Sun,Dortmund Airport,Moers,22835,31186,DTM,,,,,,,,,,,,,,,,,
Sun,Dortmund Airport,Mönchengladbach,22835,22866,DTM,,,,,,,,,,,,,,,,,
Sun,Dortmund Airport,Paderborn,22835,22871,DTM,,,,,,,,,,,,,,,,,
Sun,Dortmund Airport,Recklinghausen,22835,22872,DTM,,,,,,,,,,,,,,,,,
Sun,Dortmund Airport,Winterberg,22835,37502,DTM,,,,,,,,,,,,,,,,,
Sun,Dortmund Airport,Wuppertal,22835,22879,DTM,,,,,,,,,,,,,,,,,
Sun,Dresden Airport,Boleslawiec,23478,36077,DRS,,,,,,,,,,,,,,,,,
Sun,Dresden Airport,Seifhennersdorf,23478,38545,DRS,,,,,,,,,,,,,,,,,
Sun,Dubai International Airport,Al Aqah,24988,41234,DXB,,,,,,,,,,,,,,,,,
Sun,Dubai International Airport,Al Barsha,24988,27300,DXB,,,,,,,,,,,,,,,,,
Sun,Dubai International Airport,Al Mamzar,24988,31690,DXB,,,,,,,,,,,,,,,,,
Sun,Dubai International Airport,Burj Al Arab,24988,37482,DXB,,,,,,,,,,,,,,,,,
Sun,Dubai International Airport,Dubai Silicon Oasis,24988,28973,DXB,,,,,,,,,,,,,,,,,
Sun,Dubai International Airport,Dubai Sports City,24988,34406,DXB,,,,,,,,,,,,,,,,,
Sun,Dubai International Airport,Qasr Al Sarab,24988,25493,DXB,,,,,,,,,,,,,,,,,
Sun,Dubai International Airport,Saadiyat Island,24988,33967,DXB,,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Abbeyleix,22519,36634,DUB,,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Arklow,22519,22692,DUB,,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Athlone,22519,22696,DUB,,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Bramble Lodge,22519,32441,DUB,,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Bray,22519,22704,DUB,,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Carlingford,22519,22705,DUB,,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Castleknock,22519,27098,DUB,,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Celbridge,22519,22706,DUB,,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Duleek,22519,22711,DUB,,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Dun Laoghaire,22519,22755,DUB,,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Galway,22519,22542,DUB,,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Limerick,22519,22546,DUB,,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Malahide,22519,25135,DUB,,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Maynooth,22519,22728,DUB,,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Naas,22519,22732,DUB,,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Portmarnock Golf Links,22519,23390,DUB,,,,,,,,,,,,,,,,,
